"ANO_EJE","REGION","TIPO_GOBIERNO","TIPO_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","ALMACEN","SEC_ALMACEN","NOMBRE_ALMACEN","TIPO_TRANSAC","NOMBRE_TIPO_TRANSACCION","NRO_MOVIMTO","NRO_ORDEN","PROVEEDOR","NOMBRE_PROVEEDOR","OBSERVACION","FECHA_MOVIMTO","MES_MOVIMTO","NOMBRE_MES","TIPO_USO","NRO_GUIA","NRO_FACTURA","ESTADO_KARDEX","FECHA_REG","DOCUM_CONFIRMA","FECHA_CONFIRMA","GLOSA","TIPO_BIEN","GRUPO_BIEN","NOMBRE_GRUPO","CLASE_BIEN","NOMBRE_CLASE","FAMILIA_BIEN","NOMBRE_FAMILIA","ITEM_BIEN","NOMBRE_ITEM","UNIDAD_MEDIDA","UNIDAD_MEDIDA_DESC","MARCA","NOMBRE_MARCA","CANT_ARTICULO","PRECIO_UNIT","VALOR_TOTAL"
"2020","TUMBES","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","461","GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES","1436","402","GOB.REG.TUMBES-HOSP.REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA-JAMO II-2 TUMBES","002","000","ALMACEN ESPECIALIZADO DE MEDICAMENTOS","4","NEA - DONACION","13","0","0","DIRECCION REGIONAL DE SALUD TUMBES","C/SN°34-2020/DIRECCION REGIONAL DE SALUD TUMBES","19-MAR-20","3","MARZO","C","C/SN°35-20","C/SN°34-2020","CON CONFORMIDAD","03-APR-20","C/SN°34-2020/DIRECCION REGIONAL DE SALUD TUMBES","19-MAR-20","MEDICINA","B","58","PRODUCTOS FARMACÉUTICOS","21","MEDICAMENTOS ANTIINFECCIOSOS: ANTIPROTOZOARIOS ANTIMALÁRICOS","0009","PRIMAQUINA","0003","PRIMAQUINA FOSFATO 15 mg TAB","112","UNIDAD","9482","N°34-2020/DIRECCION REGIONAL DE SALUD TUMBES","100",".12","12"
"2020","TUMBES","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","461","GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES","1436","402","GOB.REG.TUMBES-HOSP.REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA-JAMO II-2 TUMBES","002","000","ALMACEN ESPECIALIZADO DE MEDICAMENTOS","4","NEA - DONACION","13","0","0","DIRECCION REGIONAL DE SALUD TUMBES","C/SN°34-2020/DIRECCION REGIONAL DE SALUD TUMBES","19-MAR-20","3","MARZO","C","C/SN°35-20","C/SN°34-2020","CON CONFORMIDAD","03-APR-20","C/SN°34-2020/DIRECCION REGIONAL DE SALUD TUMBES","19-MAR-20","MEDICINA","B","58","PRODUCTOS FARMACÉUTICOS","21","MEDICAMENTOS ANTIINFECCIOSOS: ANTIPROTOZOARIOS ANTIMALÁRICOS","0009","PRIMAQUINA","0001","PRIMAQUINA FOSFATO 7.5 mg TAB","112","UNIDAD","9482","N°34-2020/DIRECCION REGIONAL DE SALUD TUMBES","300",".06","18"
"2020","TUMBES","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","461","GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES","1436","402","GOB.REG.TUMBES-HOSP.REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA-JAMO II-2 TUMBES","002","000","ALMACEN ESPECIALIZADO DE MEDICAMENTOS","4","NEA - DONACION","13","0","0","DIRECCION REGIONAL DE SALUD TUMBES","C/SN°34-2020/DIRECCION REGIONAL DE SALUD TUMBES","19-MAR-20","3","MARZO","C","C/SN°35-20","C/SN°34-2020","CON CONFORMIDAD","03-APR-20","C/SN°34-2020/DIRECCION REGIONAL DE SALUD TUMBES","19-MAR-20","MEDICINA","B","58","PRODUCTOS FARMACÉUTICOS","21","MEDICAMENTOS ANTIINFECCIOSOS: ANTIPROTOZOARIOS ANTIMALÁRICOS","0007","CLOROQUINA","0003","CLOROQUINA 150 mg TAB","112","UNIDAD","9482","N°34-2020/DIRECCION REGIONAL DE SALUD TUMBES","150",".07","10.5"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","1","0","0","CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD (CENARES)","ADQUISICIÓN DE OXIMETRO DE PULSOS PORTATIL PROVENIENTE DE CENARES(CENTRO DE PROGRAMACIÓN)COV-19","14-APR-20","4","ABRIL","C","001","PCS-3460","CON CONFORMIDAD","15-APR-20","PECOSA N°3460","14-APR-20","CONFORME","B","53","HOSPITALIZACIÓN","22","EQUIPO DE HOSPITALIZACIÓN ","8839","OXÍMETRO DE PULSOS","0004","OXIMETRO DE PULSOS PORTATIL","112","UNIDAD","1195","CHOICE","40","141","5640"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","53","HOSPITALIZACIÓN","22","EQUIPO DE HOSPITALIZACIÓN ","5806","EQUIPO PARA DIAGNÓSTICO MOLECULAR","0002","EQUIPO PARA DIAGNÓSTICO MOLECULAR","112","UNIDAD","328","SIN MARCA","1","59746.67","59746.67"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","74","OFICINA","08","CÓMPUTO","6350","LECTORA DE CÓDIGO DE BARRAS","0001","LECTORA DE CODIGO DE BARRAS","112","UNIDAD","328","SIN MARCA","1","1140.34","1140.34"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","74","OFICINA","08","CÓMPUTO","0500","COMPUTADORA PERSONAL PORTATIL","0001","COMPUTADORA PERSONAL PORTATIL","112","UNIDAD","328","SIN MARCA","1","3144.24","3144.24"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","74","OFICINA","08","CÓMPUTO","8224","MOUSE INALÁMBRICO","0001","MOUSE INALAMBRICO","112","UNIDAD","328","SIN MARCA","1","36.93","36.93"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","74","OFICINA","08","CÓMPUTO","4100","IMPRESORA LÁSER","0001","IMPRESORA LASER","112","UNIDAD","151","HEWLETT PACKARD","1","565.83","565.83"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","46","ELECTRICIDAD Y ELECTRÓNICA","22","EQUIPO DE ELECTRICIDAD Y ELECTRÓNICA","0050","ACUMULADOR DE ENERGÍA - EQUIPO DE UPS","0001","ACUMULADOR DE ENERGIA - EQUIPO DE UPS","112","UNIDAD","997","APC","1","607.85","607.85"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","60","INSTRUMENTO DE MEDICIÓN","22","EQUIPO INSTRUMENTOS DE MEDICIÓN ","8705","TEMPORIZADOR","0001","TEMPORIZADOR","112","UNIDAD","328","SIN MARCA","1","156.3","156.3"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","60","INSTRUMENTO DE MEDICIÓN","22","EQUIPO INSTRUMENTOS DE MEDICIÓN ","9215","TERMOHIGRÓMETRO","0007","TERMOHIGROMETRO DIGITAL","112","UNIDAD","328","SIN MARCA","1","87.06","87.06"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","53","HOSPITALIZACIÓN","22","EQUIPO DE HOSPITALIZACIÓN ","0188","AGITADOR DE TUBOS","0001","AGITADOR DE TUBOS","112","UNIDAD","328","SIN MARCA","1","1395.51","1395.51"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","74","OFICINA","08","CÓMPUTO","9950","UNIDAD CENTRAL DE PROCESO - CPU","0001","UNIDAD CENTRAL DE PROCESO - CPU","112","UNIDAD","328","SIN MARCA","1","1946.43","1946.43"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PATHFINDER INTERNATIONAL","RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA","22-APR-20","4","ABRIL","C","002","OFICIO N°091","CON CONFORMIDAD","22-APR-20",".","22-APR-20","CONFORME","B","51","LABORATORIO Y GABINETE: IMPLEMENTOS, MATERIALES, REPUESTOS Y ACCESORIOS","10","LABORATORIO Y GABINETE: IMPLEMENTOS","0006","PIPETAS Y MICROPIPETAS","0447","MICROPIPETA VOLUMEN VARIABLE 100 µL - 1000 µL","112","UNIDAD","1297","S/MARCA","1","1194.2","1194.2"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","55","VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN","0001","ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE","1524","CUBRE ZAPATO DESCARTABLE COLOR AZÚL X 50 PARES","112","UNIDAD","328","SIN MARCA","8","20","160"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","55","VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN","0001","ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE","0472","GORRO DESCARTABLE DE ENFERMERA","112","UNIDAD","954","SIN MARCA.","4","6.1","24.4"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0028","GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS)","0012","GUANTE PARA EXAMEN DESCARTABLE TALLA  S","112","UNIDAD","954","SIN MARCA.","10","18","180"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0028","GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS)","0010","GUANTE PARA EXAMEN DESCARTABLE TALLA L","112","UNIDAD","954","SIN MARCA.","10","18","180"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","55","VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN","0001","ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE","1344","KIT DE ROPA DESCARTABLE PARA CIRUGIA TALLA L X 5 PIEZAS","112","UNIDAD","954","SIN MARCA.","141","30","4230"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","55","VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN","0001","ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE","1343","KIT DE ROPA DESCARTABLE PARA CIRUGIA TALLA M X 5 PIEZAS","112","UNIDAD","954","SIN MARCA.","119","30","3570"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","55","VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN","0001","ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE","1345","KIT DE ROPA DESCARTABLE PARA CIRUGIA TALLA XL X 5 PIEZAS","112","UNIDAD","954","SIN MARCA.","140","30","4200"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","51","LABORATORIO Y GABINETE: IMPLEMENTOS, MATERIALES, REPUESTOS Y ACCESORIOS","20","LABORATORIO Y GABINETE: MATERIALES","0028","OTROS MATERIALES DE USO EN LABORATORIO","0485","LENTES PROTECTORES DESCARTABLES (POLIPROPILENO)","112","UNIDAD","1357","ASTRO","200","13.9","2780"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","55","VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN","0001","ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE","1261","MAMELUCO DESCARTABLE TALLA L","112","UNIDAD","1358","C LUTE","300","30","9000"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","55","VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN","0001","ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE","0720","MANDILON DESCARTABLE TALLA M","112","UNIDAD","954","SIN MARCA.","800","12","9600"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0041","MASCARILLAS  DESCARTABLES","0007","MASCARILLA DESCARTABLE PROTECTORA","112","UNIDAD","954","SIN MARCA.","200","10","2000"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0041","MASCARILLAS  DESCARTABLES","0158","MASCARILLA DESCARTABLE TIPO N-95","112","UNIDAD","954","SIN MARCA.","200","3.36","672"
"2020","PROVINCIA CONSTITUCIONAL DEL CALLAO","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","464","GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO","1452","403","GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA","001","001","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","MEDICOS SOLIDARIOS","DONACION PROVENIENTE DE MEDICOS SOLIDARIOS","21-MAY-20","5","MAYO","C","003",".","CON CONFORMIDAD","21-MAY-20",".","21-MAY-20","CONFORME","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0041","MASCARILLAS  DESCARTABLES","0170","MASCARILLA DE PROTECCIÓN RESPIRATORIA TIPO FFP2","112","UNIDAD","954","SIN MARCA.","370","3.36","1243.2"
